"order_id","order_date","order_time","total_price","details"
5618,"2015-04-04","20:48:05","53.25","The California Chicken Pizza, The Classic Deluxe Pizza, The Spinach Supreme Pizza"
5619,"2015-04-04","20:54:38","44","The Italian Vegetables Pizza, The Mexicana Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
5620,"2015-04-04","20:55:21","65","The Classic Deluxe Pizza, The Italian Capocollo Pizza, The Sicilian Pizza, The Thai Chicken Pizza"
5621,"2015-04-04","20:58:16","49","The Calabrese Pizza, The Italian Capocollo Pizza, The Italian Supreme Pizza"
5622,"2015-04-04","21:11:37","29","The Pepperoni Pizza, The Spinach Pesto Pizza"
5623,"2015-04-04","21:43:08","32.75","The Napolitana Pizza, The Southwest Chicken Pizza"
5624,"2015-04-04","21:44:25","20.75","The Chicken Pesto Pizza"
5625,"2015-04-04","21:47:14","32.75","The Chicken Alfredo Pizza, The Mediterranean Pizza"
5626,"2015-04-04","21:50:27","36","The Pepperoni Pizza, The Southwest Chicken Pizza"
5627,"2015-04-04","22:07:55","32.75","The Napolitana Pizza, The Thai Chicken Pizza"
5628,"2015-04-04","22:39:46","31","The Five Cheese Pizza, The Pepperoni Pizza"
5629,"2015-04-04","22:49:14","57.45","The Four Cheese Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Prosciutto and Arugula Pizza"
5630,"2015-04-05","11:40:31","28.25","The Sicilian Pizza, The Spinach and Feta Pizza"
5631,"2015-04-05","12:01:49","20.75","The Thai Chicken Pizza"
5632,"2015-04-05","12:35:42","12.25","The Calabrese Pizza"
5633,"2015-04-05","12:46:30","20.75","The Soppressata Pizza"
5634,"2015-04-05","13:04:21","111.9","The Brie Carre Pizza, The Four Cheese Pizza, The Italian Vegetables Pizza, The Pepperoni Pizza, The Soppressata Pizza, The Thai Chicken Pizza"
5635,"2015-04-05","13:08:43","12.5","The Spinach Supreme Pizza"
5636,"2015-04-05","13:10:26","12","The Napolitana Pizza"
5637,"2015-04-05","13:10:49","49.65","The Brie Carre Pizza, The Chicken Pesto Pizza, The Hawaiian Pizza"
5638,"2015-04-05","13:15:08","58.25","The Southwest Chicken Pizza, The Spicy Italian Pizza, The Thai Chicken Pizza"
5639,"2015-04-05","13:15:51","145.2","The Barbecue Chicken Pizza, The Barbecue Chicken Pizza, The Big Meat Pizza, The Four Cheese Pizza, The Italian Capocollo Pizza, The Italian Supreme Pizza, The Sicilian Pizza, The Southwest Chicken Pizza"
5640,"2015-04-05","13:18:59","29.5","The Barbecue Chicken Pizza, The Chicken Pesto Pizza"
5641,"2015-04-05","13:25:38","20.75","The California Chicken Pizza"
5642,"2015-04-05","13:41:46","9.75","The Pepperoni Pizza"
5643,"2015-04-05","14:20:34","50.7","The Classic Deluxe Pizza, The Four Cheese Pizza, The Pepper Salami Pizza"
5644,"2015-04-05","14:44:01","59","The Barbecue Chicken Pizza, The Barbecue Chicken Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Vegetables + Vegetables Pizza"
5645,"2015-04-05","15:03:02","58.25","The Chicken Alfredo Pizza, The Southwest Chicken Pizza, The Spicy Italian Pizza"
5646,"2015-04-05","16:01:33","61","The Italian Capocollo Pizza, The Napolitana Pizza, The Pepperoni Pizza, The Vegetables + Vegetables Pizza"
5647,"2015-04-05","16:04:16","68","The Big Meat Pizza, The California Chicken Pizza, The Five Cheese Pizza, The Thai Chicken Pizza"
5648,"2015-04-05","16:08:55","54.95","The Calabrese Pizza, The Four Cheese Pizza, The Southwest Chicken Pizza"
5649,"2015-04-05","16:18:13","28.5","The Big Meat Pizza, The Prosciutto and Arugula Pizza"
5650,"2015-04-05","16:25:44","32.75","The Southwest Chicken Pizza, The Spinach and Feta Pizza"
5651,"2015-04-05","16:26:41","62.25","The Barbecue Chicken Pizza, The California Chicken Pizza, The Mexicana Pizza, The Pepperoni Pizza"
5652,"2015-04-05","16:58:44","12.5","The Italian Supreme Pizza"
5653,"2015-04-05","17:07:51","37.25","The Barbecue Chicken Pizza, The Italian Capocollo Pizza"
5654,"2015-04-05","17:14:11","12","The Napolitana Pizza"
5655,"2015-04-05","17:23:09","20.75","The Spinach Supreme Pizza"
5656,"2015-04-05","17:23:13","38.25","The Napolitana Pizza, The Pepperoni Pizza, The Pepper Salami Pizza"
5657,"2015-04-05","17:29:12","53.75","The Barbecue Chicken Pizza, The Hawaiian Pizza, The Italian Capocollo Pizza"
5658,"2015-04-05","17:52:09","12","The Classic Deluxe Pizza"
5659,"2015-04-05","17:56:32","37.5","The Southwest Chicken Pizza, The Thai Chicken Pizza"
5660,"2015-04-05","18:08:18","16","The Spinach and Feta Pizza"
5661,"2015-04-05","18:13:07","12","The Napolitana Pizza"
5662,"2015-04-05","18:41:43","16","The Greek Pizza"
5663,"2015-04-05","18:43:41","16","The Classic Deluxe Pizza"
5664,"2015-04-05","18:46:08","41.5","The Prosciutto and Arugula Pizza, The Soppressata Pizza"
5665,"2015-04-05","18:55:38","56","The Barbecue Chicken Pizza, The Hawaiian Pizza, The Italian Capocollo Pizza, The Pepper Salami Pizza"
5666,"2015-04-05","18:59:27","74.25","The Italian Supreme Pizza, The Prosciutto and Arugula Pizza, The Spinach and Feta Pizza, The Thai Chicken Pizza"
5667,"2015-04-05","19:02:15","30.5","The Big Meat Pizza, The Five Cheese Pizza"
5668,"2015-04-05","19:04:09","66.95","The Four Cheese Pizza, The Italian Supreme Pizza, The Mediterranean Pizza, The Prosciutto and Arugula Pizza"
5669,"2015-04-05","19:04:56","49.5","The Mexicana Pizza, The Southwest Chicken Pizza, The Thai Chicken Pizza"
5670,"2015-04-05","19:14:15","46.75","The Calabrese Pizza, The Hawaiian Pizza, The Italian Capocollo Pizza"
5671,"2015-04-05","19:27:29","29.25","The Chicken Alfredo Pizza, The Spicy Italian Pizza"
5672,"2015-04-05","19:41:02","53.25","The California Chicken Pizza, The Classic Deluxe Pizza, The Prosciutto and Arugula Pizza"
5673,"2015-04-05","19:42:58","16","The Green Garden Pizza"
5674,"2015-04-05","19:49:10","40.25","The Classic Deluxe Pizza, The Mexicana Pizza, The Sicilian Pizza"
5675,"2015-04-05","20:37:35","17.5","The Pepperoni, Mushroom, and Peppers Pizza"
5676,"2015-04-05","20:55:34","16","The Italian Capocollo Pizza"
5677,"2015-04-05","21:14:50","48.5","The Italian Vegetables Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Southwest Chicken Pizza"
5678,"2015-04-05","21:31:01","12.5","The Spinach Supreme Pizza"
5679,"2015-04-05","22:15:18","20.25","The Vegetables + Vegetables Pizza"
5680,"2015-04-06","11:17:26","32.75","The Classic Deluxe Pizza, The Soppressata Pizza"
5681,"2015-04-06","11:28:53","18.5","The Five Cheese Pizza"
5682,"2015-04-06","11:51:22","20.75","The Thai Chicken Pizza"
5683,"2015-04-06","11:53:14","20.75","The Italian Supreme Pizza"
5684,"2015-04-06","12:19:55","28.75","The California Chicken Pizza, The Spinach and Feta Pizza"
5685,"2015-04-06","12:22:07","16.75","The California Chicken Pizza"
5686,"2015-04-06","12:23:03","33","The Italian Supreme Pizza"
5687,"2015-04-06","12:24:21","48.75","The Sicilian Pizza, The Soppressata Pizza, The Vegetables + Vegetables Pizza"
5688,"2015-04-06","12:26:32","16.75","The Barbecue Chicken Pizza"
5689,"2015-04-06","12:28:28","182.25","The Barbecue Chicken Pizza, The Italian Capocollo Pizza, The Italian Vegetables Pizza, The Mexicana Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Pepperoni Pizza, The Pepper Salami Pizza, The Prosciutto and Arugula Pizza, The Sicilian Pizza"
5690,"2015-04-06","12:35:24","16.25","The Sicilian Pizza"
5691,"2015-04-06","12:36:22","41","The Classic Deluxe Pizza, The Italian Capocollo Pizza"
5692,"2015-04-06","12:37:11","13.25","The Hawaiian Pizza"
5693,"2015-04-06","12:37:49","22.25","The Pepperoni Pizza, The Pepperoni Pizza"
5694,"2015-04-06","12:50:40","16.5","The Italian Supreme Pizza"
5695,"2015-04-06","13:05:37","51.25","The California Chicken Pizza, The Five Cheese Pizza, The Vegetables + Vegetables Pizza"
5696,"2015-04-06","13:09:04","64.5","The Big Meat Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Thai Chicken Pizza"
5697,"2015-04-06","13:14:37","52.75","The Mediterranean Pizza, The Napolitana Pizza, The Spicy Italian Pizza"
5698,"2015-04-06","13:18:50","21.5","The Hawaiian Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
5699,"2015-04-06","13:19:39","53.5","The Barbecue Chicken Pizza, The Mediterranean Pizza, The Soppressata Pizza"
5700,"2015-04-06","13:25:16","133","The Classic Deluxe Pizza, The Hawaiian Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Sicilian Pizza, The Greek Pizza, The Greek Pizza, The Vegetables + Vegetables Pizza, The Vegetables + Vegetables Pizza"
5701,"2015-04-06","13:36:12","33.5","The Thai Chicken Pizza, The Thai Chicken Pizza"
5702,"2015-04-06","13:40:17","53.5","The California Chicken Pizza, The Classic Deluxe Pizza, The Soppressata Pizza"
5703,"2015-04-06","13:54:31","16.25","The Sicilian Pizza"
5704,"2015-04-06","14:29:49","16.25","The Calabrese Pizza"
5705,"2015-04-06","14:30:23","16","The Mediterranean Pizza"
5706,"2015-04-06","14:59:10","41","The Calabrese Pizza, The Spicy Italian Pizza"
5707,"2015-04-06","15:20:28","71.5","The California Chicken Pizza, The Chicken Alfredo Pizza, The Pepper Salami Pizza, The Greek Pizza"
5708,"2015-04-06","15:33:14","12.5","The Pepperoni Pizza"
5709,"2015-04-06","15:56:17","62.5","The Hawaiian Pizza, The Italian Supreme Pizza, The Italian Supreme Pizza, The Napolitana Pizza"
5710,"2015-04-06","16:08:24","51.25","The Chicken Alfredo Pizza, The Pepperoni Pizza, The Sicilian Pizza, The Spinach Supreme Pizza"
5711,"2015-04-06","16:52:56","75.25","The Chicken Pesto Pizza, The Italian Supreme Pizza, The Spicy Italian Pizza, The Greek Pizza"
5712,"2015-04-06","17:00:23","33.25","The California Chicken Pizza, The Prosciutto and Arugula Pizza"
5713,"2015-04-06","17:12:17","31.25","The Hawaiian Pizza, The Italian Supreme Pizza"
5714,"2015-04-06","17:22:00","46.25","The Thai Chicken Pizza, The Greek Pizza"
5715,"2015-04-06","17:31:03","66","The Barbecue Chicken Pizza, The California Chicken Pizza, The Mexicana Pizza, The Spicy Italian Pizza"
5716,"2015-04-06","17:34:39","48","The Four Cheese Pizza, The Southwest Chicken Pizza, The Greek Pizza"
5717,"2015-04-06","17:36:25","61.25","The Calabrese Pizza, The California Chicken Pizza, The Mediterranean Pizza"
5718,"2015-04-06","17:41:57","12","The Green Garden Pizza"
5719,"2015-04-06","18:00:47","66.75","The Chicken Alfredo Pizza, The Southwest Chicken Pizza, The Spicy Italian Pizza, The Spinach Supreme Pizza"
5720,"2015-04-06","18:02:28","58","The Prosciutto and Arugula Pizza, The Southwest Chicken Pizza, The Thai Chicken Pizza"
5721,"2015-04-06","18:25:13","29.25","The Barbecue Chicken Pizza, The Hawaiian Pizza"
5722,"2015-04-06","18:35:58","53.5","The Pepperoni Pizza, The Sicilian Pizza, The Southwest Chicken Pizza, The Greek Pizza"
5723,"2015-04-06","18:40:21","25.5","The Greek Pizza"
5724,"2015-04-06","18:49:31","73.25","The California Chicken Pizza, The Green Garden Pizza, The Spinach and Feta Pizza, The Spinach and Feta Pizza"
5725,"2015-04-06","18:59:17","31.25","The California Chicken Pizza, The Hawaiian Pizza"
5726,"2015-04-06","19:03:24","20.75","The Chicken Alfredo Pizza"
5727,"2015-04-06","19:05:51","55.25","The Five Cheese Pizza, The Hawaiian Pizza, The Mexicana Pizza"
5728,"2015-04-06","19:12:00","55.25","The Big Meat Pizza, The Four Cheese Pizza, The Mexicana Pizza, The Prosciutto and Arugula Pizza"
5729,"2015-04-06","19:21:19","28","The Big Meat Pizza, The Green Garden Pizza"
5730,"2015-04-06","19:37:46","32.75","The Calabrese Pizza, The Italian Supreme Pizza"
5731,"2015-04-06","19:54:50","53.75","The Green Garden Pizza, The Italian Vegetables Pizza, The Italian Vegetables Pizza"
5732,"2015-04-06","20:08:50","57","The Italian Supreme Pizza, The Mexicana Pizza, The Vegetables + Vegetables Pizza"
5733,"2015-04-06","20:34:47","28.75","The Chicken Alfredo Pizza, The Classic Deluxe Pizza"
5734,"2015-04-06","20:59:14","53.25","The Five Cheese Pizza, The Mediterranean Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
5735,"2015-04-06","21:12:12","50","The Barbecue Chicken Pizza, The Italian Vegetables Pizza, The Pepperoni Pizza"
5736,"2015-04-06","21:12:44","54","The Barbecue Chicken Pizza, The Barbecue Chicken Pizza, The Spinach Supreme Pizza, The Vegetables + Vegetables Pizza"
5737,"2015-04-06","21:15:42","60.65","The Brie Carre Pizza, The Napolitana Pizza, The Pepper Salami Pizza"
5738,"2015-04-06","21:38:52","62.7","The Big Meat Pizza, The Chicken Alfredo Pizza, The Four Cheese Pizza, The Mexicana Pizza"
5739,"2015-04-06","22:14:47","20.5","The Classic Deluxe Pizza"
5740,"2015-04-07","11:57:44","20.75","The Barbecue Chicken Pizza"
5741,"2015-04-07","12:12:46","12.5","The Prosciutto and Arugula Pizza"
5742,"2015-04-07","12:15:00","16","The Spinach and Feta Pizza"
5743,"2015-04-07","12:18:00","12","The Green Garden Pizza"
5744,"2015-04-07","12:19:05","16.75","The California Chicken Pizza"
5745,"2015-04-07","12:38:22","197","The Big Meat Pizza, The Chicken Pesto Pizza, The Hawaiian Pizza, The Italian Capocollo Pizza, The Napolitana Pizza, The Pepperoni Pizza, The Sicilian Pizza, The Spicy Italian Pizza, The Spinach and Feta Pizza, The Thai Chicken Pizza, The Greek Pizza, The Vegetables + Vegetables Pizza"
5746,"2015-04-07","12:38:50","33.5","The Hawaiian Pizza, The Mexicana Pizza"
5747,"2015-04-07","12:46:04","28.75","The Sicilian Pizza, The Soppressata Pizza"
5748,"2015-04-07","12:48:42","16.25","The Calabrese Pizza"
5749,"2015-04-07","12:51:50","63.25","The Classic Deluxe Pizza, The Five Cheese Pizza, The Mexicana Pizza, The Thai Chicken Pizza"
5750,"2015-04-07","12:52:30","50.7","The Barbecue Chicken Pizza, The Classic Deluxe Pizza, The Four Cheese Pizza"
5751,"2015-04-07","12:55:04","28","The Big Meat Pizza, The Mexicana Pizza"
5752,"2015-04-07","13:00:25","94.25","The Barbecue Chicken Pizza, The Italian Capocollo Pizza, The Sicilian Pizza, The Southwest Chicken Pizza, The Spinach and Feta Pizza"
5753,"2015-04-07","13:21:46","61","The Big Meat Pizza, The Italian Capocollo Pizza, The Prosciutto and Arugula Pizza, The Vegetables + Vegetables Pizza"
5754,"2015-04-07","13:34:08","49.5","The Calabrese Pizza, The Italian Supreme Pizza, The Pepperoni Pizza"
5755,"2015-04-07","13:55:21","32.75","The Big Meat Pizza, The Southwest Chicken Pizza"
5756,"2015-04-07","13:58:02","12","The Green Garden Pizza"
5757,"2015-04-07","14:11:29","29","The Hawaiian Pizza, The Pepperoni Pizza"
5758,"2015-04-07","14:29:55","61.7","The Four Cheese Pizza, The Hawaiian Pizza, The Pepperoni Pizza, The Southwest Chicken Pizza"
5759,"2015-04-07","14:35:44","16","The Spinach and Feta Pizza"
5760,"2015-04-07","14:37:43","74.25","The California Chicken Pizza, The Italian Capocollo Pizza, The Pepperoni Pizza"
5761,"2015-04-07","14:51:02","45.25","The Barbecue Chicken Pizza, The Prosciutto and Arugula Pizza, The Greek Pizza"
5762,"2015-04-07","14:59:31","33.25","The Chicken Pesto Pizza, The Spinach Supreme Pizza"
5763,"2015-04-07","15:32:57","48.5","The Big Meat Pizza, The Classic Deluxe Pizza, The Spinach and Feta Pizza"
5764,"2015-04-07","15:45:47","24","The Classic Deluxe Pizza, The Mediterranean Pizza"
5765,"2015-04-07","16:23:10","16","The Italian Capocollo Pizza"
5766,"2015-04-07","16:24:11","12","The Classic Deluxe Pizza"
5767,"2015-04-07","16:33:34","32","The Classic Deluxe Pizza, The Italian Capocollo Pizza"
5768,"2015-04-07","16:35:54","38.7","The Four Cheese Pizza, The Prosciutto and Arugula Pizza"
5769,"2015-04-07","16:43:46","16.75","The Barbecue Chicken Pizza"
5770,"2015-04-07","16:58:37","20.75","The Soppressata Pizza"
5771,"2015-04-07","17:22:22","27.7","The Four Cheese Pizza, The Pepperoni Pizza"
5772,"2015-04-07","17:28:34","32.75","The Thai Chicken Pizza, The Greek Pizza"
5773,"2015-04-07","17:43:39","34.7","The California Chicken Pizza, The Four Cheese Pizza"
5774,"2015-04-07","17:45:40","44","The Classic Deluxe Pizza, The Classic Deluxe Pizza, The Vegetables + Vegetables Pizza"
5775,"2015-04-07","17:49:16","71.75","The California Chicken Pizza, The Chicken Alfredo Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Pepper Salami Pizza"
5776,"2015-04-07","17:50:59","30.25","The Italian Vegetables Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
5777,"2015-04-07","18:00:25","32.75","The Mediterranean Pizza, The Thai Chicken Pizza"
5778,"2015-04-07","18:06:32","29.5","The Italian Vegetables Pizza, The Southwest Chicken Pizza"
5779,"2015-04-07","18:10:19","14.75","The Four Cheese Pizza"
5780,"2015-04-07","18:19:40","40.25","The Italian Capocollo Pizza, The Mediterranean Pizza, The Sicilian Pizza"
5781,"2015-04-07","18:23:39","38.75","The Five Cheese Pizza, The Mexicana Pizza"
5782,"2015-04-07","18:29:24","33.5","The Chicken Alfredo Pizza, The Italian Vegetables Pizza"
5783,"2015-04-07","18:42:32","36.75","The Pepperoni, Mushroom, and Peppers Pizza, The Pepperoni Pizza, The Spinach and Feta Pizza"
5784,"2015-04-07","18:54:29","32.25","The Big Meat Pizza, The Spinach and Feta Pizza"
5785,"2015-04-07","18:59:03","33.5","The Barbecue Chicken Pizza, The Barbecue Chicken Pizza"
5786,"2015-04-07","19:03:46","41","The Mexicana Pizza, The Thai Chicken Pizza"
5787,"2015-04-07","19:17:28","20.75","The Prosciutto and Arugula Pizza"
5788,"2015-04-07","20:32:57","37.5","The Chicken Alfredo Pizza, The Spinach Supreme Pizza"
5789,"2015-04-07","20:42:36","16.75","The Southwest Chicken Pizza"
5790,"2015-04-07","20:44:10","67.75","The Five Cheese Pizza, The Green Garden Pizza, The Italian Supreme Pizza, The Thai Chicken Pizza"
5791,"2015-04-07","20:54:24","32.5","The Green Garden Pizza, The Italian Capocollo Pizza"
5792,"2015-04-07","20:56:16","20.75","The Chicken Alfredo Pizza"
5793,"2015-04-07","21:18:23","20.75","The Prosciutto and Arugula Pizza"
5794,"2015-04-07","21:21:33","26.75","The Calabrese Pizza, The Hawaiian Pizza"
5795,"2015-04-07","21:30:19","37","The California Chicken Pizza, The Vegetables + Vegetables Pizza"
5796,"2015-04-07","21:41:31","20.75","The Spicy Italian Pizza"
5797,"2015-04-07","22:12:53","24.5","The Big Meat Pizza, The Prosciutto and Arugula Pizza"
5798,"2015-04-07","22:19:54","59.75","The Barbecue Chicken Pizza, The Italian Supreme Pizza, The Pepperoni Pizza, The Spicy Italian Pizza"
5799,"2015-04-07","22:25:10","20.75","The Spinach Pesto Pizza"
5800,"2015-04-07","22:45:55","40.75","The Italian Capocollo Pizza, The Mexicana Pizza"
5801,"2015-04-08","11:26:25","16","The Classic Deluxe Pizza"
5802,"2015-04-08","11:29:19","32.25","The Mexicana Pizza, The Napolitana Pizza"
5803,"2015-04-08","11:48:16","72.25","The Hawaiian Pizza, The Spicy Italian Pizza, The Spinach and Feta Pizza, The Thai Chicken Pizza"
5804,"2015-04-08","11:54:55","12.75","The Barbecue Chicken Pizza"
5805,"2015-04-08","11:55:39","24.5","The Classic Deluxe Pizza, The Spinach Supreme Pizza"
5806,"2015-04-08","12:02:59","178.75","The Barbecue Chicken Pizza, The Brie Carre Pizza, The California Chicken Pizza, The Classic Deluxe Pizza, The Five Cheese Pizza, The Four Cheese Pizza, The Pepper Salami Pizza, The Thai Chicken Pizza"
5807,"2015-04-08","12:17:46","53.5","The Barbecue Chicken Pizza, The Spinach and Feta Pizza, The Thai Chicken Pizza"
